start,end,location_idx,AP_vector,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_std_width,3d_shape_std_height,x_mean,y_mean,z_mean,x_average_jerk,x_average_absolute_value,x_median,x_std_dev,x_max_value,x_min_value,x_max_absolute_value,y_average_jerk,y_average_absolute_value,y_median,y_std_dev,y_max_value,y_min_value,y_max_absolute_value,z_average_jerk,z_average_absolute_value,z_median,z_std_dev,z_max_value,z_min_value,z_max_absolute_value,xy_corr,xz_corr,yz_corr,target_vector
1473.0,1474.0,0,"[0.0, 0.0, 0.0, 0.43082]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26036,0.87501,0.49068,0.19006,0.53072,0.25837,0.14047,0.09578,0.52154,0.27999,0.10662,0.40543,0.78619,0.16402,0.54146,0.77332,0.44245,0.16253,0.17453,0.38531,0.2548,0.38258,0.60366,0.24343,0.47902,0.42085,0.11879,"[0.0, 0.0, 0.0, 0.0, 0.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1]"
1474.0,1475.0,0,"[0.0, 0.0, 0.0, 0.45283]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66648,0.73673,0.82815,0.24827,0.24309,0.62403,0.2279,0.34585,0.72652,0.18926,0.10012,0.25819,0.64197,0.1985,0.63341,0.81706,0.55416,0.11759,0.51622,0.85063,0.19836,0.47739,0.84147,0.31904,0.2549,0.75718,0.26614,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1475.0,1476.0,0,"[0.95807, 0.0, 0.0, 0.48532]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88387,0.72116,0.69337,0.12354,0.60882,0.9189,0.21891,0.39028,0.75441,0.24433,0.04362,0.24327,0.61359,0.15744,0.41819,0.81348,0.2927,0.05053,0.28909,0.65772,0.10787,0.32787,0.81232,0.16441,0.13142,0.79572,0.22362,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1476.0,1477.0,0,"[0.91614, 0.0, 0.0, 0.53145]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86019,0.47802,0.61373,0.18,0.62858,0.92312,0.34665,0.40847,0.64384,0.26688,0.04716,0.11025,0.42587,0.11574,0.32182,0.7423,0.17563,0.03425,0.19045,0.57316,0.12662,0.28589,0.73927,0.121,0.37161,0.96826,0.3417,"[0.0, 0.0, 0.0, 0.0, 0.95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1477.0,1478.0,0,"[0.92075, 0.0, 0.0, 0.62893]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08483,0.81286,0.52485,0.22449,0.84832,0.08069,0.19532,0.05516,0.37477,0.43731,0.03424,0.33353,0.6406,0.22272,0.50411,0.84371,0.39709,0.05471,0.08604,0.45923,0.10495,0.22835,0.73733,0.07563,0.34207,0.63773,0.36351,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1478.0,1479.0,0,"[0.95807, 0.0, 0.0, 0.61216]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15497,0.64636,0.72588,0.12544,0.72141,0.17211,0.17232,0.07039,0.46528,0.34029,0.03318,0.16876,0.59207,0.05331,0.30616,0.83058,0.15661,0.05133,0.34388,0.71898,0.12542,0.36183,0.83486,0.19953,0.51744,0.60664,0.54398,"[0.0, 0.0, 0.0, 0.0, 0.05, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1479.0,1480.0,0,"[0.0, 0.0, 0.0, 0.66876]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2172,0.43869,0.73805,0.09145,0.60882,0.21008,0.11018,0.07928,0.51616,0.28575,0.05817,0.14427,0.37872,0.14065,0.29211,0.6894,0.15563,0.04932,0.36438,0.73974,0.15813,0.38022,0.83059,0.21856,0.22618,0.86696,0.27315,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.65, 0.0]"
1480.0,1481.0,0,"[0.0, 0.0, 0.0, 0.57966]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11278,0.69145,0.5419,0.18685,0.79776,0.0821,0.29629,0.11905,0.4144,0.39483,0.04925,0.21868,0.67173,0.14063,0.4206,0.80076,0.29563,0.03683,0.06939,0.4724,0.07113,0.20901,0.76064,0.04636,0.53786,0.83111,0.5437,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0]"
1481.0,1482.0,0,"[0.0, 0.0, 0.0, 0.54801]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13865,0.62079,0.59459,0.08046,0.75094,0.09663,0.08786,0.04754,0.51713,0.28471,0.02581,0.14346,0.56368,0.07236,0.29933,0.82939,0.14831,0.06047,0.12281,0.50328,0.10015,0.31372,0.79639,0.14978,0.71374,0.52286,0.83005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0]"
1482.0,1483.0,0,"[0.0, 0.0, 0.0, 0.58071]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12282,0.57816,0.563,0.02813,0.77959,0.09757,0.02017,0.00565,0.54502,0.25481,0.01061,0.10127,0.53987,0.01765,0.23188,0.84132,0.06636,0.01642,0.06939,0.47797,0.03319,0.21655,0.80105,0.04929,0.4917,0.55894,0.28122,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05, 0.0]"
1483.0,1484.0,0,"[0.93711, 0.0, 0.0, 0.63836]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13174,0.65579,0.5713,0.05833,0.76343,0.09617,0.10199,0.0577,0.51322,0.2889,0.01926,0.17809,0.54171,0.09672,0.35274,0.85206,0.21319,0.01378,0.08339,0.48556,0.0347,0.2241,0.80883,0.0571,0.70163,0.33394,0.74769,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1484.0,1485.0,0,"[0.91614, 0.0, 0.0, 0.51887]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73051,0.73946,0.66471,0.13638,0.41938,0.70888,0.35075,0.38393,0.62476,0.23646,0.04425,0.26442,0.55132,0.22198,0.43746,0.80513,0.31611,0.05259,0.24266,0.5924,0.17109,0.35004,0.79134,0.18734,0.12257,0.92425,0.11123,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1485.0,1486.0,0,"[0.0, 0.0, 0.0, 0.45493]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87536,0.4294,0.8013,0.17691,0.58404,0.85889,0.14083,0.42116,0.89873,0.28261,0.05553,0.10094,0.40023,0.11074,0.25798,0.68821,0.15709,0.04391,0.47098,0.80455,0.06772,0.3689,0.90208,0.20685,0.87547,0.38285,0.43004,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1486.0,1487.0,0,"[0.91614, 0.0, 0.0, 0.47589]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93176,0.44583,0.77477,0.1145,0.68609,0.9039,0.15352,0.43936,0.89482,0.30516,0.04199,0.06171,0.42496,0.07009,0.22867,0.73116,0.10441,0.07678,0.42627,0.78683,0.1572,0.4255,0.80921,0.26538,0.43587,0.10192,0.62681,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1487.0,1488.0,0,"[0.89518, 0.0, 0.0, 0.40964]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59228,0.5895,0.64891,0.21381,0.3517,0.62262,0.40361,0.367,0.54502,0.25481,0.0874,0.32101,0.34621,0.39385,0.63983,0.69815,0.56196,0.07052,0.39154,0.75088,0.37318,0.384,0.65418,0.22246,0.11505,0.92968,0.07702,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1488.0,1489.0,0,"[0.0, 0.0, 0.0, 0.50105]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12226,0.66957,0.61716,0.11654,0.7806,0.11257,0.11049,0.02131,0.43641,0.37123,0.0521,0.19654,0.55452,0.16746,0.45553,0.79598,0.33806,0.02806,0.17261,0.57772,0.09126,0.25665,0.77424,0.09075,0.21746,0.80353,0.05446,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1489.0,1490.0,0,"[0.0, 0.0, 0.0, 0.45493]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14206,0.5539,0.61964,0.09931,0.74477,0.11117,0.07326,0.04839,0.51469,0.28733,0.03546,0.09812,0.54354,0.07142,0.25798,0.79002,0.09807,0.05291,0.17115,0.5686,0.09224,0.26372,0.7824,0.09807,0.30033,0.70902,0.59513,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1490.0,1491.0,0,"[0.0, 0.0, 0.0, 0.42138]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14123,0.59463,0.64038,0.0366,0.74627,0.11585,0.01759,0.01369,0.55627,0.24275,0.02059,0.11757,0.5591,0.02924,0.25356,0.83575,0.09271,0.02416,0.1998,0.5848,0.03178,0.26985,0.8438,0.10441,0.55624,0.45953,0.2715,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1491.0,1492.0,0,"[0.0, 0.0, 0.0, 0.42977]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13484,0.57623,0.63625,0.02172,0.75783,0.10835,0.01297,0.01116,0.5548,0.24433,0.01353,0.09936,0.52889,0.02142,0.24192,0.84251,0.07856,0.0155,0.19284,0.5848,0.0209,0.25287,0.83875,0.08685,0.62482,0.23181,0.29303,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1492.0,1493.0,0,"[0.0, 0.0, 0.0, 0.43396]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1329,0.57305,0.63759,0.01763,0.76134,0.10507,0.01137,0.00692,0.5548,0.24433,0.00627,0.09622,0.52934,0.01201,0.22746,0.8445,0.061,0.01281,0.1951,0.58177,0.01859,0.25051,0.84341,0.08441,0.78108,0.3286,0.39153,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45]"
1493.0,1494.0,0,"[0.0, 0.0, 0.0, 0.48008]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12198,0.55034,0.61889,0.03134,0.7811,0.10507,0.04373,0.00946,0.52936,0.2716,0.01903,0.07374,0.50554,0.02306,0.23429,0.83138,0.06929,0.01837,0.16359,0.55696,0.02901,0.2557,0.83097,0.08978,0.59112,0.74204,0.62562,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
1494.0,1495.0,0,"[0.97904, 0.0, 0.0, 0.43396]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13397,0.56194,0.61059,0.06125,0.75942,0.10038,0.05699,0.02808,0.52936,0.2716,0.02377,0.09828,0.5385,0.05666,0.24995,0.77769,0.08831,0.01762,0.14959,0.57012,0.07206,0.25806,0.80611,0.09222,0.44652,0.71031,0.20585,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.85]"
1495.0,1496.0,0,"[0.83229, 0.0, 0.0, 0.49686]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12494,0.60936,0.56244,0.0382,0.77574,0.09617,0.03314,0.01496,0.54062,0.25953,0.00445,0.13215,0.56505,0.01002,0.2363,0.85723,0.07173,0.0135,0.07072,0.4967,0.04429,0.22457,0.79367,0.05758,0.52719,0.42396,0.87167,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
1496.0,1497.0,0,"[0.95807, 0.0, 0.0, 0.55975]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15645,0.6228,0.62283,0.09626,0.71873,0.12804,0.12613,0.06193,0.50392,0.29886,0.03361,0.14623,0.5852,0.06779,0.28247,0.81229,0.12783,0.04388,0.18044,0.54177,0.12796,0.31325,0.76686,0.14929,0.91462,0.3436,0.25617,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15]"
1497.0,1498.0,0,"[0.0, 0.0, 0.0, 0.56394]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18726,0.53154,0.72391,0.07992,0.66298,0.22883,0.19905,0.07716,0.48778,0.31617,0.04402,0.17323,0.54445,0.15899,0.29291,0.69298,0.15124,0.04456,0.34057,0.68557,0.15616,0.36607,0.82398,0.20392,0.31835,0.8261,0.09371,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15, 0.0]"
1498.0,1499.0,0,"[0.0, 0.0, 0.0, 0.54927]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27334,0.29815,0.80819,0.02872,0.50724,0.24852,0.01342,0.07209,0.62721,0.16671,0.01607,0.17782,0.26746,0.03971,0.16241,0.71684,0.12197,0.0185,0.48259,0.80506,0.03646,0.35994,0.91024,0.19758,0.51544,0.53356,0.73445,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0]"
1499.0,1500.0,0,"[0.0, 0.0, 0.0, 0.55556]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12874,0.53095,0.68746,0.09684,0.76888,0.20446,0.32285,0.0907,0.40217,0.40794,0.04246,0.13445,0.48585,0.13301,0.30817,0.74269,0.15904,0.08091,0.31364,0.55746,0.29853,0.42267,0.75676,0.26246,0.05933,0.93315,0.07066,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
1500.0,1501.0,0,"[0.85325, 0.0, 0.0, 0.52201]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16186,0.68173,0.51753,0.17941,0.70894,0.13039,0.19378,0.0907,0.44473,0.36232,0.0403,0.22339,0.65021,0.13639,0.34993,0.7769,0.20978,0.06617,0.11324,0.41771,0.14446,0.26702,0.72334,0.10149,0.49481,0.45651,0.1705,"[0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.75, 0.0]"
1501.0,1502.0,0,"[0.87421, 0.0, 0.0, 0.46751]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12379,0.60286,0.60779,0.06679,0.77783,0.10085,0.05013,0.01708,0.51567,0.28628,0.03281,0.12572,0.54033,0.06677,0.31138,0.81786,0.16295,0.03098,0.15324,0.54025,0.10193,0.27929,0.78163,0.11417,0.17441,0.42693,0.60264,"[0.0, 0.0, 0.0, 0.0, 0.95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05, 0.0]"
1502.0,1503.0,0,"[0.0, 0.0, 0.0, 0.47589]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13054,0.5737,0.63066,0.10706,0.76561,0.10132,0.09612,0.04077,0.50001,0.30306,0.01339,0.09686,0.53392,0.02685,0.2371,0.82939,0.07271,0.02548,0.18342,0.56708,0.06572,0.27693,0.81854,0.11173,0.25251,0.52894,0.43893,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1503.0,1504.0,0,"[0.0, 0.0, 0.0, 0.37107]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12272,0.58,0.56733,0.07263,0.77976,0.09992,0.05524,0.02512,0.51322,0.2889,0.00915,0.10309,0.53346,0.01643,0.23429,0.84132,0.06929,0.01659,0.07987,0.47392,0.08309,0.26042,0.79095,0.09466,0.38754,0.59699,0.43083,"[0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1504.0,1505.0,0,"[0.0, 0.0, 0.0, 0.32495]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12055,0.59493,0.54607,0.07992,0.78369,0.0971,0.03926,0.01793,0.52936,0.2716,0.03165,0.11786,0.54949,0.04368,0.27805,0.83377,0.12246,0.08498,0.0816,0.4805,0.09073,0.23967,0.74549,0.07319,0.43497,0.43071,0.16909,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1505.0,1506.0,0,"[0.0, 0.0, 0.0, 0.42558]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12689,0.57226,0.55071,0.06504,0.77222,0.09898,0.03369,0.0175,0.52888,0.27212,0.06837,0.10211,0.5211,0.07529,0.30295,0.79678,0.1527,0.08234,0.07868,0.47746,0.08175,0.23495,0.74549,0.06832,0.27973,0.67754,0.18146,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1506.0,1507.0,0,"[0.0, 0.0, 0.0, 0.32495]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12712,0.5674,0.55296,0.03864,0.77181,0.10226,0.0272,0.0175,0.54306,0.25691,0.02291,0.09062,0.5179,0.03355,0.24673,0.8278,0.08441,0.0433,0.06508,0.47999,0.05213,0.22599,0.76919,0.05905,0.63944,0.45516,0.41828,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1507.0,1508.0,0,"[0.95807, 0.0, 0.0, 0.37945]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12365,0.57772,0.56118,0.06956,0.77808,0.09757,0.03354,0.00946,0.52496,0.27631,0.02135,0.10083,0.53301,0.03153,0.2632,0.83575,0.10441,0.04451,0.07258,0.48759,0.0543,0.22976,0.78707,0.06295,0.73486,0.38761,0.16072,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1508.0,1509.0,0,"[0.87421, 0.0, 0.0, 0.32495]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12966,0.58838,0.55989,0.049,0.7672,0.10367,0.02299,0.01116,0.54698,0.25272,0.02827,0.11138,0.53713,0.03093,0.25035,0.84331,0.0888,0.07168,0.07742,0.48253,0.06707,0.24438,0.77424,0.07807,0.4056,0.57315,0.26757,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1509.0,1510.0,0,"[0.89518, 0.0, 0.0, 0.47044]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12189,0.58141,0.55258,0.02964,0.78127,0.09757,0.02153,0.00439,0.5367,0.26373,0.0202,0.10448,0.52568,0.03029,0.26119,0.83416,0.10197,0.0318,0.05937,0.48151,0.04419,0.21184,0.7793,0.04441,0.66194,0.37221,0.50595,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1510.0,1511.0,0,"[0.98952, 0.0, 0.0, 0.32075]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12902,0.57415,0.56453,0.04287,0.76837,0.10038,0.02412,0.01454,0.54649,0.25324,0.02426,0.0973,0.52293,0.03356,0.24834,0.83058,0.08636,0.04462,0.07529,0.48354,0.06036,0.26749,0.78707,0.10197,0.60563,0.31968,0.32995,"[0.0, 0.0, 0.0, 0.0, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1511.0,1512.0,0,"[0.89518, 0.0, 0.0, 0.34591]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11717,0.56016,0.56792,0.03587,0.7898,0.09195,0.02353,0.00439,0.53964,0.26058,0.03348,0.09278,0.5179,0.05031,0.26721,0.77769,0.10929,0.0327,0.09055,0.49012,0.0679,0.2458,0.7657,0.07953,0.71927,0.47284,0.34321,"[0.0, 0.0, 0.0, 0.0, 0.55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
