start,end,location_idx,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_std_width,3d_shape_std_height,x_mean,y_mean,z_mean,x_average_jerk,x_average_absolute_value,x_median,x_std_dev,x_max_value,x_min_value,x_max_absolute_value,y_average_jerk,y_average_absolute_value,y_median,y_std_dev,y_max_value,y_min_value,y_max_absolute_value,z_average_jerk,z_average_absolute_value,z_median,z_std_dev,z_max_value,z_min_value,z_max_absolute_value,xy_corr,xz_corr,yz_corr,target_vector
1273.0,1274.0,0,0.0,0.0,0.68688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27611,0.47196,0.89712,0.01679,0.4721,0.27503,0.01128,0.16215,0.57311,0.21588,0.01862,0.06398,0.49133,0.01896,0.26244,0.68828,0.03846,0.0469,0.81728,0.90914,0.03062,0.72038,0.93522,0.44458,0.62999,0.23243,0.53289,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1274.0,1275.0,0,0.0,0.0,0.71003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27941,0.46147,0.90303,0.01354,0.46576,0.27857,0.00811,0.16215,0.57587,0.21211,0.02797,0.04686,0.48486,0.02891,0.25793,0.67249,0.03259,0.03688,0.82777,0.91432,0.02551,0.71469,0.94602,0.438,0.50128,0.34641,0.46467,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1275.0,1276.0,0,0.0,0.0,0.73649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28195,0.45156,0.907,0.01401,0.46089,0.28123,0.00746,0.16343,0.57917,0.20759,0.0146,0.02782,0.47191,0.01664,0.24948,0.67867,0.02157,0.02815,0.83483,0.91667,0.01873,0.71631,0.953,0.43988,0.4795,0.63494,0.49056,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1276.0,1277.0,0,0.0,0.0,0.76847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28672,0.45114,0.9093,0.01308,0.45173,0.28567,0.00954,0.16857,0.58027,0.20608,0.03689,0.03972,0.47191,0.04341,0.26244,0.65327,0.03846,0.04819,0.83892,0.91714,0.0343,0.72769,0.94221,0.45304,0.43994,0.63107,0.15415,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1277.0,1278.0,0,0.0,0.0,0.76516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28802,0.44681,0.91045,0.00921,0.44924,0.28744,0.00628,0.16729,0.58247,0.20306,0.01982,0.01995,0.46813,0.01393,0.2461,0.67593,0.01716,0.02734,0.84096,0.92185,0.01823,0.71631,0.95237,0.43988,0.65465,0.43563,0.40799,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1278.0,1279.0,0,0.0,0.0,0.6968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28873,0.44138,0.91076,0.01277,0.44788,0.28833,0.00791,0.16985,0.58247,0.20306,0.04233,0.02791,0.46328,0.03638,0.25174,0.65258,0.02744,0.02298,0.84152,0.92279,0.0146,0.71225,0.95491,0.43518,0.61022,0.7498,0.67439,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1279.0,1280.0,0,0.0,0.0,0.77839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29047,0.42946,0.91406,0.01788,0.44454,0.28922,0.01055,0.17242,0.58247,0.20306,0.02275,0.01958,0.4471,0.02364,0.24216,0.65739,0.0223,0.03849,0.84736,0.92232,0.02427,0.72525,0.95427,0.45022,0.63928,0.60645,0.48926,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1280.0,1281.0,0,0.0,0.0,0.66924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29061,0.44192,0.9135,0.01653,0.44428,0.2901,0.00832,0.17178,0.58412,0.2008,0.01638,0.01497,0.46058,0.01748,0.24328,0.66563,0.01349,0.02335,0.84637,0.92279,0.01679,0.72607,0.95935,0.45116,0.51914,0.48561,0.48848,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1281.0,1282.0,0,0.0,0.0,0.68467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29007,0.442,0.91238,0.0137,0.44531,0.28922,0.0092,0.17178,0.58302,0.20231,0.01112,0.01217,0.4622,0.01011,0.24047,0.67455,0.00981,0.02395,0.84439,0.92138,0.0167,0.7155,0.95618,0.43894,0.52733,0.62226,0.64073,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1282.0,1283.0,0,0.0,0.0,0.67034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28498,0.46519,0.90941,0.04652,0.45506,0.28611,0.02935,0.1782,0.56266,0.2302,0.06213,0.05638,0.46274,0.09153,0.31034,0.66494,0.1009,0.04851,0.8391,0.92279,0.03126,0.72769,0.94729,0.45304,0.29325,0.46461,0.37369,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.777777777778, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.222222222222, 0.0]"
1283.0,1284.0,0,0.0,0.0,0.54928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29262,0.73821,0.82592,0.09651,0.44041,0.28611,0.07169,0.21672,0.55386,0.24227,0.38992,0.53595,0.73569,0.30638,0.56107,0.68005,0.42778,0.25321,0.69083,0.85547,0.16695,0.73257,0.7936,0.45868,0.50381,0.22239,0.25712,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
1284.0,1285.0,0,0.0,0.0,0.4355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24248,0.79787,0.64829,0.17658,0.53663,0.23955,0.15592,0.21801,0.46529,0.36366,0.23669,0.6417,0.84141,0.22968,0.53515,0.71506,0.39399,0.24197,0.38129,0.72648,0.28975,0.68055,0.65832,0.39853,0.51293,0.78524,0.57181,"[0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0]"
1285.0,1286.0,0,0.0,0.0,0.58545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19742,0.7407,0.38241,0.06448,0.62308,0.20142,0.07356,0.13647,0.4939,0.32445,0.04788,0.54037,0.77129,0.04811,0.43373,0.85238,0.26177,0.05886,0.10201,0.44824,0.05364,0.35053,0.61577,0.09028,0.38332,0.58329,0.38465,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1286.0,1287.0,0,0.88975,0.0,0.46527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19403,0.71065,0.54352,0.0812,0.62959,0.193,0.13341,0.15509,0.45044,0.38401,0.07452,0.48709,0.74593,0.10932,0.42697,0.78715,0.25295,0.04738,0.18929,0.57677,0.07037,0.46595,0.70849,0.15043,0.89199,0.13189,0.15886,"[0.0, 0.0, 0.0, 0.0, 0.111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.888888888889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1287.0,1288.0,0,0.93385,0.0,0.43991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30006,0.81254,0.61614,0.09886,0.42613,0.31538,0.19872,0.25974,0.4829,0.33953,0.09943,0.6677,0.84896,0.14993,0.51994,0.82835,0.37416,0.07744,0.31825,0.66292,0.24777,0.62852,0.69325,0.33839,0.4939,0.90587,0.28835,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1288.0,1289.0,0,0.88975,0.0,0.42668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31219,0.59812,0.88813,0.11713,0.40285,0.30074,0.08965,0.23406,0.55166,0.24528,0.07463,0.28762,0.60946,0.14141,0.40669,0.71575,0.22651,0.07793,0.80131,0.90114,0.07636,0.73745,0.8914,0.46432,0.66068,0.46825,0.2549,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1289.0,1290.0,0,0.87321,0.0,0.51819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28971,0.76208,0.43531,0.11976,0.44599,0.2799,0.16371,0.28542,0.51425,0.29655,0.20689,0.57827,0.8166,0.21238,0.49515,0.72948,0.34184,0.25167,0.40858,0.49485,0.51535,0.64234,0.47478,0.35436,0.65939,0.69557,0.48489,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1290.0,1291.0,0,0.92172,0.0,0.40794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27593,0.63892,0.23703,0.09266,0.47244,0.2666,0.07019,0.21094,0.55441,0.24151,0.19906,0.35994,0.65801,0.22779,0.46416,0.67936,0.30143,0.20884,0.51081,0.2105,0.47573,0.62283,0.42715,0.3694,0.64727,0.50639,0.60813,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1291.0,1292.0,0,0.81521,0.0,0.48291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31563,0.68808,0.15668,0.08322,0.39626,0.31094,0.06516,0.22507,0.55991,0.23397,0.12075,0.44709,0.71195,0.12485,0.43598,0.78647,0.26471,0.09215,0.49976,0.23592,0.0845,0.20015,0.45763,0.32429,0.70642,0.62187,0.69905,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.777777777778]"
1292.0,1293.0,0,0.83925,0.0,0.4333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38303,0.86051,0.42104,0.09235,0.26693,0.39829,0.11901,0.28542,0.57752,0.20985,0.15642,0.75274,0.91531,0.15473,0.52163,0.86131,0.37636,0.12884,0.2735,0.54993,0.37452,0.47246,0.45001,0.33557,0.80651,0.87239,0.77753,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
1293.0,1294.0,0,0.80154,0.0,0.41014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34779,0.85871,0.63041,0.15584,0.34157,0.33577,0.14174,0.35861,0.57531,0.21286,0.10204,0.74954,0.90668,0.10252,0.53064,0.88259,0.38811,0.16633,0.35325,0.65162,0.18352,0.59601,0.64308,0.30079,0.35665,0.18187,0.605,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1294.0,1295.0,0,0.93385,0.0,0.38479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37192,0.87725,0.60814,0.07501,0.28825,0.37612,0.0644,0.25717,0.59567,0.18497,0.09606,0.7824,0.91639,0.11297,0.52895,0.89014,0.38591,0.05967,0.30404,0.64268,0.09287,0.56675,0.7466,0.26696,0.43416,0.39714,0.18232,"[0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1295.0,1296.0,0,0.8677,0.0,0.45645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36157,0.88334,0.54373,0.13664,0.3081,0.38721,0.25095,0.32972,0.4796,0.34405,0.09932,0.79321,0.88888,0.15086,0.556,0.88808,0.42117,0.09474,0.1904,0.60454,0.13726,0.48709,0.67356,0.17486,0.79597,0.83904,0.839,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1296.0,1297.0,0,0.0,0.0,0.47078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57982,0.81589,0.28847,0.2091,0.16816,0.58541,0.18676,0.4684,0.63473,0.16084,0.38624,0.68116,0.92017,0.42828,0.64164,0.66013,0.53282,0.29029,0.39364,0.40446,0.46895,0.46352,0.34458,0.49157,0.37653,0.37224,0.86721,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1297.0,1298.0,0,0.0,0.0,0.43991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53366,0.80319,0.2629,0.43934,0.1578,0.5322,0.30015,0.6655,0.58962,0.39231,0.21124,0.65113,0.81282,0.23266,0.54417,0.80089,0.40574,0.53934,0.38574,0.34561,0.47233,0.47246,0.23344,0.65604,0.5149,0.48966,0.6904,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
1298.0,1299.0,0,0.77949,0.0,0.42668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43089,0.86046,0.2869,0.14639,0.18947,0.43997,0.18742,0.35861,0.59402,0.18723,0.07735,0.75265,0.9056,0.08265,0.51092,0.91006,0.3624,0.21643,0.29244,0.33949,0.20714,0.40174,0.4932,0.27166,0.26824,0.29723,0.75439,"[0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
1299.0,1300.0,0,0.88975,0.0,0.3925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35702,0.83733,0.26803,0.07037,0.31683,0.35395,0.16827,0.32073,0.55166,0.24528,0.0544,0.71164,0.86461,0.07434,0.49346,0.91006,0.33963,0.07033,0.302,0.33526,0.07493,0.27412,0.54337,0.19742,0.52542,0.22227,0.56517,"[0.0, 0.0, 0.0, 0.0, 0.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1300.0,1301.0,0,0.81632,0.0,0.50783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32329,0.82016,0.5934,0.1172,0.38157,0.32646,0.13843,0.28157,0.54506,0.25433,0.10513,0.68121,0.91154,0.21578,0.53064,0.8208,0.38811,0.05917,0.28393,0.64315,0.21881,0.56919,0.65642,0.26978,0.75378,0.34997,0.11981,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1301.0,1302.0,0,0.9118,0.0,0.43991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35127,0.72036,0.67097,0.11527,0.37769,0.28434,0.34056,0.38108,0.5203,0.28826,0.08355,0.5043,0.71896,0.17596,0.47486,0.77617,0.31539,0.1408,0.54191,0.78438,0.49421,0.71306,0.5675,0.43612,0.75319,0.02709,0.30076,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1302.0,1303.0,0,0.9118,0.0,0.64719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33677,0.81796,0.1986,0.08229,0.35689,0.32824,0.12817,0.33678,0.56486,0.22719,0.08399,0.67731,0.82685,0.15117,0.54417,0.86611,0.40574,0.09668,0.4253,0.28488,0.0969,0.23754,0.47668,0.2961,0.67208,0.81201,0.50303,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1303.0,1304.0,0,0.8677,0.0,0.54576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32673,0.80185,0.24283,0.03537,0.37495,0.32646,0.03402,0.21094,0.59292,0.18874,0.11248,0.64875,0.8371,0.0843,0.47655,0.85101,0.31759,0.06694,0.34675,0.32019,0.07085,0.23348,0.52749,0.22091,0.50576,0.17213,0.38341,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1304.0,1305.0,0,0.0,0.0,0.4796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34016,0.8382,0.25287,0.05782,0.34919,0.31715,0.12887,0.3111,0.58357,0.20155,0.06397,0.7132,0.84519,0.13946,0.54473,0.89014,0.40648,0.07357,0.32892,0.31925,0.08125,0.26762,0.52559,0.22373,0.91949,0.90253,0.87534,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1305.0,1306.0,0,0.0,0.0,0.45314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59204,0.83139,0.6612,0.12874,0.13752,0.58098,0.10763,0.44208,0.7255,0.12993,0.34807,0.74231,0.88025,0.35328,0.58136,0.52281,0.45422,0.38112,0.43839,0.67422,0.44598,0.97887,0.58465,0.74344,0.52758,0.53984,0.15721,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1306.0,1307.0,0,0.88975,0.0,0.46637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64994,0.88499,0.5372,0.05426,0.24725,0.66789,0.0919,0.45042,0.7453,0.13973,0.15903,0.79614,0.91369,0.13843,0.55994,0.91006,0.42631,0.12965,0.27108,0.65398,0.29097,0.52854,0.59164,0.22279,0.22459,0.87188,0.25765,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1307.0,1308.0,0,0.0,0.0,0.41345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67537,0.85081,0.69403,0.01617,0.29604,0.67321,0.01331,0.45042,0.81846,0.13973,0.04907,0.73553,0.8905,0.0346,0.4743,0.92379,0.31466,0.03898,0.45658,0.72695,0.01874,0.55049,0.82281,0.24817,0.67966,0.4458,0.53907,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1308.0,1309.0,0,0.92282,0.0,0.53693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62465,0.89795,0.50646,0.05566,0.19872,0.63995,0.08701,0.43694,0.74915,0.1239,0.13511,0.81911,0.91208,0.12562,0.55375,0.92104,0.41823,0.14985,0.26533,0.57771,0.32907,0.54724,0.53575,0.24441,0.34348,0.55012,0.22129,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1309.0,1310.0,0,0.70232,0.0,0.47519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52536,0.93834,0.49449,0.049,0.04927,0.51846,0.06451,0.36567,0.69909,0.04322,0.09932,0.8907,0.98921,0.09314,0.55544,0.94576,0.42043,0.12674,0.1839,0.5391,0.23634,0.54724,0.6037,0.24441,0.42942,0.4741,0.411,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1310.0,1311.0,0,0.8677,0.0,0.49283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69044,0.79502,0.6425,0.23674,0.32497,0.67099,0.19703,0.59809,0.7343,0.31314,0.28067,0.63665,0.81444,0.27226,0.56614,0.73085,0.43439,0.12014,0.37249,0.70576,0.25972,0.62852,0.66594,0.33839,0.17968,0.42327,0.4245,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1311.0,1312.0,0,0.97795,0.0,0.44873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80775,0.74738,0.61433,0.56309,0.55007,0.75967,0.36605,0.78685,0.78656,0.53481,0.2888,0.55792,0.82847,0.29289,0.48501,0.66013,0.32861,0.23458,0.37121,0.66951,0.2854,0.59357,0.52241,0.29797,0.20429,0.18018,0.52428,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
