start,end,x_mean,y_mean,z_mean,label
1595.0,1596.0,-0.902,0.285,0.053,p_stand
1596.0,1597.0,-0.897,0.29,0.056,p_stand
1597.0,1598.0,-0.805,0.339,0.32,p_stand
1598.0,1599.0,-0.729,0.249,0.649,p_stand
1599.0,1600.0,-0.656,0.674,0.097,p_stand
1600.0,1601.0,-0.827,0.482,0.195,p_stand
1601.0,1602.0,-0.87,0.358,0.211,p_stand
1602.0,1603.0,-0.874,0.343,0.197,p_stand
1603.0,1604.0,-0.875,0.338,0.198,p_stand
1604.0,1605.0,-0.876,0.34,0.202,p_stand
1605.0,1606.0,-0.81,0.475,0.223,p_stand
1606.0,1607.0,0.051,0.551,0.784,p_stand
1607.0,1608.0,0.06,0.509,0.919,p_stand
1608.0,1609.0,-0.221,0.633,0.759,p_stand
1609.0,1610.0,-0.409,0.631,0.682,p_stand
1610.0,1611.0,-0.455,0.569,0.714,p_stand
1611.0,1612.0,-0.451,0.593,0.622,p_stand
1612.0,1613.0,-0.539,0.786,0.041,p_stand
1613.0,1614.0,-0.538,0.801,0.024,p_stand
1614.0,1615.0,-0.444,0.804,0.14,p_stand
1615.0,1616.0,-0.542,0.772,-0.01,p_stand
1616.0,1617.0,-0.55,0.769,0.002,p_stand
1617.0,1618.0,-0.436,0.798,0.245,p_stand
1618.0,1619.0,-0.463,0.466,0.78,p_stand
1619.0,1620.0,-0.48,0.5,0.756,p_stand
1620.0,1621.0,-0.382,0.518,0.514,p_stand
1621.0,1622.0,-0.325,0.659,0.713,p_stand
1622.0,1623.0,-0.42,0.775,0.501,p_stand
1623.0,1624.0,0.123,0.902,0.239,p_stand
1624.0,1625.0,-0.048,0.98,0.04,p_stand
1625.0,1626.0,0.058,0.929,0.14,p_stand
1626.0,1627.0,0.078,0.917,0.263,p_stand
1627.0,1628.0,-0.231,0.887,-0.087,p_stand
1628.0,1629.0,-0.16,0.833,0.565,p_stand
1629.0,1630.0,-0.306,0.855,0.357,p_stand
1630.0,1631.0,-0.114,0.825,0.502,p_stand
1631.0,1632.0,-0.373,0.638,0.643,p_stand
1632.0,1633.0,-0.418,0.589,0.648,p_stand
1633.0,1634.0,0.014,0.906,0.361,p_stand
1634.0,1635.0,0.062,0.544,0.866,p_stand
1635.0,1636.0,-0.205,0.73,0.576,p_stand
1636.0,1637.0,-0.311,0.844,0.431,p_stand
1637.0,1638.0,-0.227,0.849,0.462,p_stand
1638.0,1639.0,-0.238,0.849,0.469,p_stand
1639.0,1640.0,-0.201,0.834,0.469,p_stand
1640.0,1641.0,0.007,0.951,0.176,p_stand
1641.0,1642.0,0.171,0.951,0.152,p_stand
1642.0,1643.0,0.011,0.854,0.345,p_stand
1643.0,1644.0,-0.294,0.821,0.392,p_stand
1644.0,1645.0,-0.162,0.936,0.171,p_stand
1645.0,1646.0,-0.162,0.915,0.322,p_stand
1646.0,1647.0,-0.195,0.887,0.445,p_stand
1647.0,1648.0,0.111,0.728,0.658,p_stand
1648.0,1649.0,0.221,0.662,0.747,p_stand
1649.0,1650.0,0.212,0.707,0.686,p_stand
1650.0,1651.0,0.243,0.848,0.524,p_stand
1651.0,1652.0,0.216,0.682,0.749,p_stand
1652.0,1653.0,0.205,0.761,0.61,p_stand
1653.0,1654.0,0.284,0.982,0.255,p_stand
1654.0,1655.0,0.256,0.876,0.273,p_stand
1655.0,1656.0,0.279,0.917,0.234,p_stand
1656.0,1657.0,0.296,0.905,0.314,p_stand
1657.0,1658.0,0.306,0.847,0.426,p_stand
1658.0,1659.0,0.226,0.84,0.389,p_stand
1659.0,1660.0,0.172,0.973,0.515,p_stand
1660.0,1661.0,0.134,0.786,0.561,p_stand
1661.0,1662.0,0.118,0.779,0.606,p_stand
1662.0,1663.0,0.122,0.866,0.467,p_stand
1663.0,1664.0,0.121,0.852,0.502,p_stand
1664.0,1665.0,0.133,0.828,0.437,p_stand
1665.0,1666.0,0.079,0.908,0.445,p_stand
1666.0,1667.0,0.098,0.907,0.48,p_stand
1667.0,1668.0,0.074,0.75,0.559,p_stand
1668.0,1669.0,0.107,0.792,0.576,p_stand
1669.0,1670.0,0.086,0.837,0.591,p_stand
1670.0,1671.0,0.119,0.856,0.6,p_stand
1671.0,1672.0,0.146,0.841,0.556,p_stand
1672.0,1673.0,0.131,0.846,0.591,p_stand
1673.0,1674.0,0.14,0.835,0.523,p_stand
1674.0,1675.0,0.083,0.872,0.546,p_stand
1675.0,1676.0,0.07,0.786,0.569,p_stand
1676.0,1677.0,0.148,0.814,0.64,p_stand
1677.0,1678.0,0.214,0.85,0.579,p_stand
1678.0,1679.0,0.153,0.732,0.675,p_stand
1679.0,1680.0,-0.192,0.664,0.775,p_stand
1680.0,1681.0,-0.247,0.608,0.79,p_stand
1681.0,1682.0,-0.22,0.747,0.577,p_stand
1682.0,1683.0,-0.257,0.868,-0.281,p_stand
1683.0,1684.0,0.159,0.683,-0.433,p_stand
1684.0,1685.0,0.068,0.666,-0.525,p_stand
1685.0,1686.0,-0.145,0.869,-0.362,p_stand
1686.0,1687.0,-0.206,0.798,-0.462,p_stand
1687.0,1688.0,0.028,0.662,-0.555,p_stand
1688.0,1689.0,0.143,0.647,-0.499,p_stand
1689.0,1690.0,-0.048,0.663,-0.582,p_stand
1690.0,1691.0,0.059,0.713,-0.486,p_stand
1691.0,1692.0,-0.166,0.879,-0.256,p_stand
1692.0,1693.0,-0.174,0.858,-0.255,p_stand
1693.0,1694.0,0.157,0.65,-0.477,p_stand
1694.0,1695.0,-0.2,0.801,-0.447,p_stand
1695.0,1696.0,-0.226,0.877,-0.29,p_stand
1696.0,1697.0,0.276,0.805,-0.221,p_stand
1697.0,1698.0,0.012,0.953,0.342,p_stand
1698.0,1699.0,0.102,0.847,0.395,p_stand
1699.0,1700.0,0.038,0.711,0.112,p_stand
1700.0,1701.0,-0.367,0.583,0.679,p_stand
1701.0,1702.0,-0.253,0.796,0.579,p_stand
1702.0,1703.0,-0.249,0.814,0.514,p_stand
1703.0,1704.0,-0.259,0.818,0.535,p_stand
1704.0,1705.0,-0.267,0.829,0.529,p_stand
1705.0,1706.0,-0.298,0.808,0.546,p_stand
1706.0,1707.0,-0.289,0.814,0.501,p_stand
1707.0,1708.0,-0.287,0.825,0.492,p_stand
1708.0,1709.0,-0.283,0.825,0.492,p_stand
1709.0,1710.0,-0.198,0.806,0.493,p_stand
1710.0,1711.0,-0.475,0.806,0.264,p_stand
1711.0,1712.0,-0.399,0.682,0.547,p_stand
1712.0,1713.0,-0.268,0.597,0.796,p_stand
1713.0,1714.0,-0.255,0.509,0.377,p_stand
1714.0,1715.0,-0.183,0.57,0.8,p_stand
1715.0,1716.0,-0.135,0.679,0.772,p_stand
1716.0,1717.0,0.343,0.623,0.733,p_stand
1717.0,1718.0,0.517,0.372,0.757,p_stand
1718.0,1719.0,-0.083,0.372,0.747,p_stand
1719.0,1720.0,-0.635,0.684,0.18,p_stand
1720.0,1721.0,-0.581,0.768,-0.003,p_stand
1721.0,1722.0,-0.772,0.586,0.131,p_stand
1722.0,1723.0,-0.884,0.144,0.188,p_stand
1723.0,1724.0,-0.759,0.516,0.03,p_stand
1724.0,1725.0,-0.569,0.74,0.192,p_stand
1725.0,1726.0,-0.429,0.837,0.304,p_stand
1726.0,1727.0,-0.44,0.826,0.408,p_stand
1727.0,1728.0,-0.166,0.857,0.545,p_stand
1728.0,1729.0,0.026,0.875,0.518,p_stand
1729.0,1730.0,0.089,0.026,0.991,p_stand
1730.0,1731.0,-0.716,-0.066,0.683,p_stand
1731.0,1732.0,-0.96,0.003,0.297,p_stand
1732.0,1733.0,0.055,0.352,0.731,p_stand
1733.0,1734.0,0.369,0.034,1.002,p_stand
1734.0,1735.0,0.228,0.108,1.016,p_stand
1735.0,1736.0,-0.018,0.309,0.986,p_stand
1736.0,1737.0,-0.311,0.665,0.738,p_stand
1737.0,1738.0,-0.82,0.347,0.304,p_stand
1738.0,1739.0,-0.921,0.187,0.077,p_stand
1739.0,1740.0,-0.876,0.037,0.198,p_stand
1740.0,1741.0,-0.943,0.212,0.055,p_stand
1741.0,1742.0,-0.919,0.244,0.11,p_stand
1742.0,1743.0,-0.883,0.265,0.038,p_stand
1743.0,1744.0,-0.941,0.084,-0.053,p_stand
1744.0,1745.0,-0.892,0.204,0.066,p_stand
1745.0,1746.0,-0.95,-0.05,0.024,p_stand
1746.0,1747.0,-0.875,-0.164,-0.101,p_stand
1747.0,1748.0,-0.975,0.039,-0.072,p_stand
1748.0,1749.0,-0.74,0.591,0.335,p_stand
1749.0,1750.0,-0.943,0.329,0.235,p_stand
1750.0,1751.0,-0.755,0.357,0.247,p_stand
1751.0,1752.0,-1.059,0.467,0.192,p_stand
1752.0,1753.0,-0.974,0.504,0.149,p_stand
1753.0,1754.0,-0.855,0.401,0.114,p_stand
1754.0,1755.0,-0.852,0.402,0.124,p_stand
1755.0,1756.0,-0.855,0.408,0.129,p_stand
1756.0,1757.0,-0.851,0.406,0.121,p_stand
1757.0,1758.0,-0.814,0.506,0.112,p_stand
1758.0,1759.0,-0.81,0.522,0.124,p_stand
1759.0,1760.0,-0.76,0.465,0.257,p_stand
1760.0,1761.0,-0.479,0.63,0.61,p_stand
1761.0,1762.0,-0.082,0.6,0.893,p_stand
1762.0,1763.0,-0.113,0.12,0.713,p_stand
1763.0,1764.0,-0.235,0.371,1.022,p_stand
1764.0,1765.0,-0.427,0.711,0.613,p_stand
1765.0,1766.0,-0.496,0.79,0.188,p_stand
1766.0,1767.0,-0.679,0.612,0.358,p_stand
1767.0,1768.0,-0.689,0.689,0.099,p_stand
1768.0,1769.0,-0.697,0.621,0.092,p_stand
1769.0,1770.0,-0.664,0.665,0.115,p_stand
1770.0,1771.0,-0.715,0.583,0.272,p_stand
1771.0,1772.0,-0.735,0.56,0.306,p_stand
1772.0,1773.0,-0.82,0.39,0.338,p_stand
1773.0,1774.0,-0.777,0.567,0.226,p_stand
1774.0,1775.0,-0.659,0.6,0.258,p_stand
1775.0,1776.0,-0.592,0.731,0.18,p_stand
1776.0,1777.0,-0.53,0.802,0.141,p_stand
1777.0,1778.0,-0.619,0.721,0.114,p_stand
1778.0,1779.0,-0.739,0.579,0.09,p_stand
1779.0,1780.0,-0.863,0.392,0.095,p_stand
1780.0,1781.0,-0.87,0.369,0.108,p_stand
1781.0,1782.0,-0.864,0.37,0.1,p_stand
1782.0,1783.0,-0.865,0.364,0.106,p_stand
1783.0,1784.0,-0.873,0.364,0.101,p_stand
1784.0,1785.0,-0.869,0.363,0.104,p_stand
1785.0,1786.0,-0.863,0.36,0.105,p_stand
1786.0,1787.0,-0.867,0.361,0.108,p_stand
1787.0,1788.0,-0.869,0.364,0.114,p_stand
1788.0,1789.0,-0.871,0.362,0.111,p_stand
1789.0,1790.0,-0.867,0.359,0.113,p_stand
1790.0,1791.0,-0.871,0.358,0.104,p_stand
1791.0,1792.0,-0.874,0.358,0.106,p_stand
