start,end,location_idx,AP_vector,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_std_width,3d_shape_std_height,x_mean,y_mean,z_mean,x_average_jerk,x_average_absolute_value,x_median,x_std_dev,x_max_value,x_min_value,x_max_absolute_value,y_average_jerk,y_average_absolute_value,y_median,y_std_dev,y_max_value,y_min_value,y_max_absolute_value,z_average_jerk,z_average_absolute_value,z_median,z_std_dev,z_max_value,z_min_value,z_max_absolute_value,xy_corr,xz_corr,yz_corr,target_vector
1243.0,1244.0,2,"[0.0, 0.6057, 0.0, 0.57284]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36721,1.0,0.18323,0.01294,0.11853,0.38085,0.01637,0.19448,0.57273,0.05428,0.02193,0.74141,0.99945,0.03009,0.73496,0.99464,0.20929,0.02113,0.48542,0.19309,0.04487,0.091,0.51143,0.18686,0.19905,0.93246,0.30751,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.65]"
1244.0,1245.0,2,"[0.0, 0.84666, 0.0, 0.75356]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23827,0.84623,0.72981,0.09724,0.34603,0.26364,0.23518,0.17671,0.26011,0.3137,0.10429,0.47368,0.8519,0.18816,0.76187,0.88259,0.22538,0.07394,0.57996,0.85071,0.37608,0.42433,0.60077,0.28105,0.43852,0.69352,0.29661,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7]"
1245.0,1246.0,2,"[0.0, 0.68894, 0.0, 0.80285]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15068,0.69085,0.89503,0.05877,0.50058,0.16539,0.09835,0.10317,0.3182,0.2655,0.05775,0.20314,0.67265,0.10744,0.56615,0.86488,0.10831,0.02779,0.80936,0.89459,0.03061,0.41629,0.92565,0.271,0.5022,0.46607,0.29096,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1246.0,1247.0,2,"[0.0, 0.70208, 0.0, 0.90515]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15258,0.67455,0.89089,0.01547,0.49723,0.15956,0.01301,0.08343,0.40381,0.19446,0.02209,0.17476,0.67429,0.02307,0.47807,0.8727,0.05563,0.01452,0.80184,0.8871,0.01364,0.41226,0.9419,0.26598,0.74986,0.29849,0.57068,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1247.0,1248.0,2,"[0.0, 0.71084, 0.0, 0.61665]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15487,0.67192,0.89213,0.01368,0.4932,0.1615,0.01042,0.08195,0.40534,0.19319,0.02209,0.17018,0.66991,0.02016,0.46992,0.87435,0.05075,0.01064,0.80409,0.88817,0.01202,0.41126,0.94315,0.26472,0.4236,0.40863,0.53419,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1248.0,1249.0,2,"[0.0, 0.68894, 0.0, 0.90142]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15572,0.66782,0.89718,0.01166,0.49169,0.16345,0.01104,0.08195,0.40687,0.19192,0.02166,0.16304,0.665,0.02206,0.47073,0.87229,0.05124,0.00979,0.81326,0.89031,0.00954,0.41277,0.95002,0.2666,0.33207,0.56728,0.4292,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1249.0,1250.0,2,"[0.0, 0.68894, 0.0, 0.79189]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15553,0.65392,0.90025,0.01311,0.49202,0.16345,0.01299,0.08392,0.40534,0.19319,0.01666,0.13884,0.65188,0.01862,0.45687,0.87023,0.04295,0.01148,0.81883,0.89405,0.0106,0.41478,0.94814,0.26912,0.50752,0.44385,0.44192,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1250.0,1251.0,2,"[0.0, 0.56188, 0.0, 0.68237]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16567,0.69479,0.90481,0.03061,0.47414,0.1722,0.04289,0.10564,0.39846,0.1989,0.06547,0.21648,0.67319,0.14487,0.5898,0.83068,0.12246,0.03261,0.82712,0.8994,0.08256,0.44092,0.86817,0.30177,0.24782,0.22153,0.87919,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1251.0,1252.0,2,"[0.0, 0.53998, 0.0, 0.64074]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48002,0.23183,0.87848,0.06785,0.15169,0.50439,0.2149,0.30949,0.47872,0.1323,0.09874,0.59809,0.22506,0.19179,0.31497,0.65313,0.22782,0.0403,0.77929,0.88603,0.11707,0.43941,0.83819,0.29988,0.41386,0.87848,0.34766,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1252.0,1253.0,2,"[0.0, 0.55641, 0.0, 0.80285]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65087,0.28211,0.8587,0.02456,0.38398,0.67705,0.0749,0.35687,0.74929,0.17353,0.07384,0.51055,0.27261,0.13892,0.2587,0.69927,0.17319,0.03143,0.74337,0.84911,0.08892,0.43137,0.89129,0.28984,0.33851,0.38309,0.87212,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1253.0,1254.0,2,"[0.0, 0.50712, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65512,0.20566,0.78903,0.01464,0.39147,0.6717,0.01782,0.34552,0.80433,0.15894,0.02207,0.64365,0.20266,0.02871,0.13964,0.69927,0.17319,0.02059,0.61683,0.78276,0.02619,0.37506,0.88129,0.21951,0.75631,0.39868,0.7283,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1254.0,1255.0,2,"[0.0, 0.40854, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65347,0.19953,0.77754,0.01108,0.38857,0.67365,0.01065,0.33861,0.80433,0.15006,0.01584,0.65433,0.20102,0.01607,0.11762,0.69886,0.17368,0.01312,0.59597,0.77312,0.01313,0.35847,0.88005,0.19879,0.7723,0.69604,0.71447,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1255.0,1256.0,2,"[0.0, 0.53998, 0.0, 0.64951]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67147,0.21421,0.78802,0.09264,0.42033,0.67802,0.11515,0.38402,0.78828,0.20841,0.09465,0.62877,0.22288,0.092,0.15595,0.68279,0.1927,0.05185,0.615,0.78115,0.0512,0.37707,0.8713,0.22202,0.02638,0.9668,0.00773,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0]"
1256.0,1257.0,2,"[0.0, 0.63198, 0.0, 0.84666]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8182,0.28358,0.60442,0.09713,0.67923,0.79329,0.25478,0.54936,0.86165,0.4209,0.10722,0.50798,0.25239,0.2064,0.29214,0.67579,0.201,0.04495,0.28155,0.57568,0.13224,0.35344,0.72635,0.19251,0.39329,0.28222,0.236,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.75, 0.0, 0.0, 0.0, 0.0]"
1257.0,1258.0,2,"[0.0, 0.44797, 0.0, 0.80723]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84903,0.37271,0.58776,0.04284,0.73363,0.86965,0.04982,0.46101,0.92892,0.30736,0.03209,0.3528,0.37043,0.04385,0.26604,0.7553,0.10685,0.02483,0.25129,0.58852,0.05667,0.29612,0.74322,0.12093,0.27035,0.69534,0.49609,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1258.0,1259.0,2,"[0.0, 0.43483, 0.0, 0.83943]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85788,0.3836,0.59706,0.02882,0.74924,0.88376,0.03606,0.45558,0.95185,0.30038,0.02003,0.33384,0.38246,0.02691,0.2587,0.76024,0.101,0.00971,0.26817,0.59334,0.02341,0.28004,0.77134,0.10084,0.37198,0.48361,0.42876,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1259.0,1260.0,2,"[0.0, 0.40526, 0.0, 0.81818]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86611,0.38009,0.5762,0.01244,0.76377,0.89008,0.01328,0.45361,0.97401,0.29785,0.00644,0.33994,0.38027,0.01343,0.24892,0.76683,0.09319,0.00827,0.2303,0.57193,0.01059,0.26344,0.76384,0.08012,0.42557,0.61872,0.57629,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1260.0,1261.0,7,"[0.0, 0.51369, 0.0, 0.6701]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86407,0.39268,0.57459,0.01401,0.76016,0.88862,0.01661,0.45164,0.96943,0.29531,0.01274,0.31803,0.39011,0.02153,0.26604,0.77054,0.0888,0.00801,0.22737,0.5714,0.00917,0.26043,0.76071,0.07635,0.3893,0.59245,0.40111,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1261.0,1262.0,7,"[0.0, 0.55772, 0.0, 0.71632]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86945,0.38195,0.55401,0.01962,0.76964,0.89105,0.02201,0.46299,0.97248,0.3099,0.01089,0.3367,0.38027,0.01278,0.25544,0.76848,0.09124,0.01114,0.18998,0.5516,0.02511,0.25942,0.74072,0.07509,0.52675,0.33525,0.38134,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
1262.0,1263.0,7,"[0.0, 0.38401, 0.0, 0.70865]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87525,0.40701,0.57185,0.02242,0.77988,0.90273,0.03986,0.46546,0.96713,0.31307,0.01785,0.29307,0.41142,0.0436,0.27909,0.76065,0.10051,0.01689,0.22239,0.57086,0.04021,0.27601,0.74572,0.09581,0.31535,0.29462,0.36809,"[0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9]"
1263.0,1264.0,2,"[0.0, 0.52048, 0.0, 0.70318]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86797,0.386,0.54546,0.06314,0.76704,0.89397,0.0786,0.48717,0.93274,0.34098,0.04286,0.32965,0.39557,0.0659,0.28888,0.75365,0.1088,0.02069,0.17446,0.55802,0.06931,0.273,0.72135,0.09205,0.51773,0.23322,0.59848,"[0.0, 0.0, 0.0, 0.0, 0.55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45]"
1264.0,1265.0,2,"[0.0, 0.5126, 0.0, 0.6276]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88101,0.38578,0.56481,0.1337,0.79004,0.87354,0.18842,0.54788,0.92892,0.41899,0.06047,0.33003,0.38246,0.11327,0.32802,0.74417,0.12002,0.02982,0.2096,0.57193,0.08688,0.29261,0.72385,0.11653,0.52077,0.37672,0.47382,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1265.0,1266.0,2,"[0.0, 0.46659, 0.0, 0.60022]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81111,0.25327,0.66161,0.14895,0.66672,0.8502,0.34414,0.56417,0.6698,0.43993,0.06873,0.56075,0.25239,0.19883,0.26115,0.65478,0.22587,0.0594,0.38541,0.63775,0.15668,0.40874,0.75134,0.26158,0.75979,0.14363,0.10397,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1266.0,1267.0,2,"[0.0, 0.72727, 0.0, 0.43921]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33257,0.40668,0.9104,0.0987,0.2055,0.34827,0.21306,0.26161,0.42368,0.17797,0.11157,0.29364,0.44039,0.18752,0.35656,0.70215,0.16978,0.07267,0.83727,0.91974,0.14728,0.5088,0.89566,0.38653,0.10328,0.4218,0.70868,"[0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1267.0,1268.0,2,"[0.0, 0.93428, 0.0, 0.40854]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18104,0.46922,0.9175,0.03151,0.44702,0.18825,0.05571,0.1239,0.40075,0.19699,0.03742,0.18476,0.4688,0.04525,0.34107,0.78537,0.07124,0.03422,0.85016,0.91599,0.0413,0.4364,0.93128,0.29612,0.75958,0.66812,0.52173,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1268.0,1269.0,2,"[0.0, 0.88171, 0.0, 0.41402]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2397,0.45073,0.94265,0.05305,0.34351,0.23446,0.10434,0.16536,0.4275,0.17479,0.03775,0.21696,0.46225,0.05934,0.3321,0.77672,0.08149,0.06675,0.89584,0.93579,0.06313,0.46656,0.94502,0.33379,0.19402,0.62165,0.36875,"[0.0, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1269.0,1270.0,2,"[0.0, 0.71632, 0.0, 0.35487]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4804,0.20431,0.72852,0.17408,0.36509,0.42511,0.53888,0.46101,0.40075,0.30736,0.18931,0.64601,0.26769,0.4751,0.32476,0.53819,0.36392,0.11873,0.50694,0.70196,0.21531,0.44897,0.75822,0.31181,0.33249,0.28104,0.52039,"[0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1]"
1270.0,1271.0,2,"[0.0, 0.69595, 0.0, 0.28258]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86807,0.31078,0.52944,0.13706,0.76721,0.87646,0.21222,0.56565,0.88382,0.44183,0.08809,0.46063,0.31196,0.12561,0.27175,0.70916,0.16148,0.04039,0.21507,0.55321,0.19643,0.30618,0.62764,0.13349,0.78698,0.49842,0.54415,"[0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6]"
1271.0,1272.0,2,"[0.0, 0.62432, 0.0, 0.41621]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74922,0.23544,0.27726,0.07358,0.5575,0.7573,0.15095,0.45558,0.80891,0.30038,0.11494,0.59181,0.2349,0.15064,0.22934,0.66961,0.20831,0.08493,0.31464,0.33596,0.21763,0.1835,0.4577,0.24086,0.6638,0.77427,0.38661,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
1272.0,1273.0,2,"[0.0, 0.55465, 0.0, 0.3253]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69831,0.21016,0.23754,0.10532,0.46768,0.69602,0.16899,0.44966,0.72254,0.29277,0.1631,0.63582,0.25348,0.22716,0.19754,0.55962,0.33855,0.08526,0.43305,0.17383,0.25403,0.25942,0.49519,0.20319,0.67751,0.76821,0.5882,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.65]"
1273.0,1274.0,6,"[0.0, 0.57065, 0.0, 0.40526]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76815,0.22318,0.40238,0.09264,0.59091,0.8074,0.14791,0.47335,0.82955,0.32322,0.12331,0.61315,0.23108,0.21116,0.22853,0.63995,0.24343,0.0911,0.2385,0.37181,0.26241,0.28356,0.48144,0.217,0.79089,0.81646,0.656,"[0.0, 0.0, 0.0, 0.0, 0.35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3]"
1274.0,1275.0,6,"[0.0, 0.66813, 0.0, 0.26835]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74864,0.23598,0.36385,0.0618,0.55649,0.77919,0.06162,0.40968,0.8479,0.24139,0.12157,0.59085,0.23818,0.1604,0.21711,0.62512,0.26099,0.10944,0.36589,0.3258,0.36494,0.28456,0.45583,0.24274,0.30997,0.6759,0.32035,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1275.0,1276.0,6,"[0.91238, 0.89047, 0.0, 0.10843]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70563,0.13723,0.54455,0.07638,0.4806,0.73396,0.14851,0.41264,0.76458,0.2452,0.15908,0.7628,0.13817,0.1649,0.14127,0.60658,0.28294,0.11696,0.20638,0.55053,0.15761,0.31221,0.64014,0.14102,0.71993,0.71396,0.80897,"[0.0, 0.0, 0.0, 0.0, 0.35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1276.0,1277.0,6,"[0.84666, 0.64732, 0.0, 0.10843]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78162,0.26465,0.65527,0.09264,0.61467,0.81032,0.09258,0.44176,0.86548,0.28262,0.18985,0.54094,0.24583,0.16633,0.2742,0.67496,0.20197,0.14772,0.37389,0.64363,0.14778,0.35344,0.71136,0.19251,0.44613,0.48287,0.65826,"[0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3]"
1277.0,1278.0,6,"[0.0, 0.73823, 0.0, 0.24535]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52921,0.24167,0.63946,0.17397,0.49924,0.56762,0.69348,0.49063,0.31285,0.34542,0.29716,0.60171,0.25567,0.50523,0.43811,0.5592,0.33904,0.13614,0.37389,0.64952,0.2714,0.39115,0.62577,0.2396,0.33294,0.85183,0.29318,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9]"
1278.0,1279.0,6,"[0.0, 0.75904, 0.0, 0.39321]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17228,0.22482,0.70976,0.11216,0.46247,0.20041,0.1926,0.14562,0.24177,0.32893,0.22747,0.61029,0.24638,0.28362,0.33128,0.56909,0.32733,0.08602,0.47287,0.71641,0.14336,0.3826,0.71886,0.22893,0.1646,0.70817,0.25998,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15]"
1279.0,1280.0,6,"[0.0, 0.69923, 0.0, 0.45893]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73328,0.2356,0.63575,0.08793,0.57958,0.86576,0.4702,0.46546,0.5498,0.31307,0.07439,0.59152,0.26223,0.24156,0.24402,0.63006,0.25514,0.03523,0.33846,0.62598,0.09768,0.3464,0.76009,0.18372,0.57068,0.18039,0.14214,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1280.0,1281.0,6,"[0.0, 0.86857, 0.0, 0.42913]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85132,0.40078,0.60326,0.04178,0.73766,0.87598,0.07841,0.46299,0.92433,0.3099,0.03557,0.30393,0.41525,0.08688,0.28969,0.73264,0.13368,0.02016,0.27945,0.59334,0.054,0.29864,0.76509,0.12407,0.80168,0.23659,0.19536,"[0.0, 0.0, 0.0, 0.0, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6]"
1281.0,1282.0,8,"[0.0, 0.8506, 0.0, 0.32859]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84304,0.2919,0.5339,0.07088,0.72305,0.85652,0.0919,0.48125,0.91286,0.33337,0.07069,0.4935,0.29884,0.11389,0.25625,0.66508,0.21368,0.03253,0.15348,0.52217,0.07679,0.273,0.70823,0.09205,0.32132,0.57544,0.50473,"[0.0, 0.0, 0.0, 0.0, 0.95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05]"
