start,end,x_mean,y_mean,z_mean,label
1627.0,1628.0,-0.409,0.798,0.055,p_squat
1628.0,1629.0,-0.615,0.718,-0.018,p_squat
1629.0,1630.0,-0.76,0.573,0.135,p_squat
1630.0,1631.0,-0.766,0.538,0.227,p_squat
1631.0,1632.0,-0.928,0.424,0.041,p_squat
1632.0,1633.0,-0.555,0.688,0.429,p_squat
1633.0,1634.0,-0.864,0.328,0.204,p_squat
1634.0,1635.0,-0.819,0.379,0.399,p_squat
1635.0,1636.0,-0.544,0.684,0.375,p_squat
1636.0,1637.0,-0.521,0.574,0.529,p_squat
1637.0,1638.0,-0.311,0.57,0.73,p_squat
1638.0,1639.0,-0.849,0.351,0.424,p_squat
1639.0,1640.0,-0.868,0.097,0.423,p_squat
1640.0,1641.0,-0.873,0.178,0.468,p_squat
1641.0,1642.0,-0.786,0.328,0.555,p_squat
1642.0,1643.0,-0.845,0.596,0.187,p_squat
1643.0,1644.0,-0.92,0.357,0.155,p_squat
1644.0,1645.0,-0.806,0.414,-0.212,p_squat
1645.0,1646.0,-0.776,0.462,-0.141,p_squat
1646.0,1647.0,-0.646,0.767,0.078,p_squat
1647.0,1648.0,-0.597,0.773,-0.087,p_squat
1648.0,1649.0,-0.714,0.607,-0.078,p_squat
1649.0,1650.0,-0.304,0.855,0.085,p_squat
1650.0,1651.0,-0.688,0.963,-0.218,p_squat
1651.0,1652.0,-0.807,0.75,-0.154,p_squat
1652.0,1653.0,-0.633,0.648,-0.227,p_squat
1653.0,1654.0,-0.551,0.699,-0.017,p_squat
1654.0,1655.0,-0.602,0.703,-0.137,p_squat
1655.0,1656.0,-0.565,0.693,-0.22,p_squat
1656.0,1657.0,-0.513,0.792,-0.02,p_squat
1657.0,1658.0,-0.587,0.736,0.006,p_squat
1658.0,1659.0,-0.619,0.676,0.125,p_squat
1659.0,1660.0,-0.622,0.665,0.316,p_squat
1660.0,1661.0,-0.607,0.71,0.105,p_squat
1661.0,1662.0,-0.535,0.774,0.023,p_squat
1662.0,1663.0,-0.504,0.774,-0.154,p_squat
1663.0,1664.0,-0.517,0.784,-0.121,p_squat
1664.0,1665.0,-0.535,0.747,0.022,p_squat
1665.0,1666.0,-0.499,0.784,-0.01,p_squat
1666.0,1667.0,-0.514,0.719,-0.069,p_squat
1667.0,1668.0,-0.455,0.793,-0.256,p_squat
1668.0,1669.0,-0.448,0.782,0.092,p_squat
1669.0,1670.0,-0.378,0.696,-0.415,p_squat
1670.0,1671.0,-0.386,0.792,-0.101,p_squat
1671.0,1672.0,-0.416,0.779,0.231,p_squat
1672.0,1673.0,-0.19,0.755,0.534,p_squat
1673.0,1674.0,-0.621,0.612,0.378,p_squat
1674.0,1675.0,,,,p_squat
1675.0,1676.0,-0.761,0.368,0.469,p_squat
1676.0,1677.0,-0.803,0.488,0.107,p_squat
1677.0,1678.0,-0.832,0.484,-0.055,p_squat
1678.0,1679.0,-0.8,0.508,-0.144,p_squat
1679.0,1680.0,-0.828,0.325,-0.191,p_squat
1680.0,1681.0,-0.524,0.73,-0.078,p_squat
1681.0,1682.0,-0.4,0.842,-0.37,p_squat
1682.0,1683.0,-0.457,0.767,-0.28,p_squat
1683.0,1684.0,-0.026,0.862,-0.293,p_squat
1684.0,1685.0,-0.072,0.974,-0.224,p_squat
1685.0,1686.0,-0.433,0.799,-0.119,p_squat
1686.0,1687.0,-0.466,0.762,0.294,p_squat
1687.0,1688.0,-0.432,0.804,0.288,p_squat
1688.0,1689.0,-0.42,0.874,-0.006,p_squat
1689.0,1690.0,-0.435,0.798,-0.139,p_squat
1690.0,1691.0,-0.265,0.858,-0.164,p_squat
1691.0,1692.0,-0.38,0.83,0.305,p_squat
1692.0,1693.0,-0.397,0.846,0.18,p_squat
1693.0,1694.0,-0.365,0.863,-0.106,p_squat
1694.0,1695.0,-0.358,0.826,-0.122,p_squat
1695.0,1696.0,-0.417,0.752,-0.289,p_squat
1696.0,1697.0,-0.422,0.804,0.167,p_squat
1697.0,1698.0,-0.385,0.815,-0.158,p_squat
1698.0,1699.0,-0.583,0.688,-0.085,p_squat
1699.0,1700.0,-0.53,0.701,0.372,p_squat
1700.0,1701.0,-0.678,0.507,0.139,p_squat
1701.0,1702.0,-0.855,0.4,0.037,p_squat
1702.0,1703.0,-0.794,0.536,0.108,p_squat
1703.0,1704.0,-0.897,0.644,-0.077,p_squat
1704.0,1705.0,-0.866,0.506,0.058,p_squat
1705.0,1706.0,-0.349,0.547,0.58,p_squat
1706.0,1707.0,0.306,0.361,0.951,p_squat
1707.0,1708.0,-0.045,0.754,0.397,p_squat
1708.0,1709.0,-0.888,0.425,0.223,p_squat
